Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
853, -3.604,  3.589, -3.731,  -0.156, -0.326,  0.864,  0.107, -0.011, -0.058
854, -3.851,  3.694, -3.970,  -0.172, -0.337,  0.921,  0.107, -0.011, -0.058
855, -2.931,  2.991, -3.245,  -0.172, -0.337,  0.921,  0.104, -0.030, -0.037
856, -5.578,  2.497, -3.058,  -0.163, -0.332,  0.896,  0.104, -0.030, -0.037
857, -5.578,  2.497, -3.058,  -0.181, -0.345,  0.945,  0.104, -0.030, -0.037
858, -6.079,  1.413, -2.340,  -0.188, -0.345,  0.969,  0.105, -0.009, -0.037
859, -6.079,  1.413, -2.340,  -0.188, -0.345,  0.969,  0.105, -0.009, -0.037
860, -5.264,  1.974, -2.198,  -0.160, -0.335,  0.918,  0.107, -0.013, -0.053
861, -5.630,  2.976, -2.841,  -0.143, -0.331,  0.878,  0.107, -0.013, -0.053
862, -5.391,  2.692, -1.959,  -0.162, -0.337,  0.927,  0.107, -0.013, -0.053
863, -5.391,  2.692, -1.959,  -0.162, -0.337,  0.927,  0.105, -0.002, -0.051
864, -4.830,  1.697, -0.837,  -0.193, -0.350,  0.978,  0.105, -0.002, -0.051
865, -4.830,  1.697, -0.837,  -0.174, -0.332,  0.924,  0.105, -0.002, -0.051
866, -4.942,  0.815, -1.181,  -0.186, -0.334,  0.959,  0.110, -0.011, -0.047
867, -4.808,  0.411, -1.308,  -0.186, -0.334,  0.959,  0.110, -0.011, -0.047
868, -5.361,  0.643, -1.675,  -0.176, -0.336,  0.937,  0.110, -0.011, -0.047
869, -5.361,  0.643, -1.675,  -0.166, -0.340,  0.916,  0.098, -0.011, -0.032
870, -9.167,  1.032, -3.006,  -0.172, -0.341,  0.928,  0.098, -0.011, -0.032
871,-10.004,  0.135, -3.320,  -0.172, -0.341,  0.928,  0.104, -0.028, -0.054
872,-10.669, -0.284, -3.843,  -0.138, -0.325,  0.861,  0.104, -0.028, -0.054
873,-10.669, -0.284, -3.843,  -0.167, -0.333,  0.936,  0.104, -0.028, -0.054
874,-10.669, -0.284, -3.335,  -0.167, -0.333,  0.936,  0.102, -0.027, -0.048
875,-10.438, -1.809, -3.335,  -0.173, -0.333,  0.980,  0.102, -0.027, -0.048
876, -9.391, -1.794, -2.692,  -0.173, -0.333,  0.980,  0.102, -0.027, -0.048
877, -9.391, -1.794, -2.692,  -0.161, -0.333,  0.957,  0.102, -0.027, -0.048
878,-10.669, -0.553, -3.073,  -0.139, -0.329,  0.934,  0.105, -0.011, -0.060
879,-10.669, -0.553, -3.073,  -0.139, -0.329,  0.934,  0.105, -0.011, -0.060
880,-10.370,  0.927, -2.976,  -0.170, -0.334,  0.971,  0.105, -0.011, -0.060
881, -9.271,  0.815, -2.482,  -0.170, -0.334,  0.971,  0.106, -0.021, -0.019
882, -9.271,  0.815, -2.482,  -0.187, -0.336,  0.987,  0.106, -0.021, -0.019
883, -9.032,  0.725, -2.011,  -0.169, -0.326,  0.944,  0.106, -0.021, -0.019
884, -9.077,  1.637, -1.907,  -0.169, -0.326,  0.944,  0.104, -0.014, -0.036
885, -9.077,  1.637, -1.907,  -0.151, -0.315,  0.895,  0.104, -0.014, -0.036
886, -8.157,  1.122, -2.490,  -0.178, -0.324,  0.953,  0.104, -0.014, -0.036
887, -8.157,  1.122, -2.490,  -0.199, -0.339,  0.992,  0.101, -0.023, -0.036
888, -6.109,  1.293, -3.125,  -0.199, -0.339,  0.992,  0.101, -0.023, -0.036
889, -4.284,  3.028, -3.417,  -0.171, -0.330,  0.930,  0.106, -0.010, -0.040
890, -4.284,  3.028, -3.417,  -0.171, -0.337,  0.911,  0.106, -0.010, -0.040
891, -4.142,  3.499, -3.783,  -0.171, -0.337,  0.911,  0.106, -0.010, -0.040
892, -4.621,  2.998, -3.836,  -0.189, -0.345,  0.932,  0.106, -0.010, -0.040
893, -4.621,  2.998, -3.836,  -0.202, -0.355,  0.940,  0.104, -0.009, -0.049
894, -6.722,  1.712, -3.140,  -0.202, -0.355,  0.940,  0.104, -0.009, -0.049
895, -6.722,  1.712, -3.252,  -0.189, -0.341,  0.910,  0.104, -0.011, -0.059
896,-10.393,  0.905, -3.252,  -0.212, -0.336,  0.942,  0.104, -0.011, -0.059
897,-10.744, -0.037, -3.447,  -0.212, -0.336,  0.942,  0.104, -0.011, -0.059
898,-10.744, -0.037, -3.447,  -0.189, -0.324,  0.897,  0.101, -0.000, -0.039
899,-10.490,  0.531, -4.628,  -0.168, -0.323,  0.866,  0.101, -0.000, -0.039
900,-12.112,  0.942, -5.578,  -0.188, -0.340,  0.914,  0.101, -0.000, -0.039
901,-12.120,  0.224, -5.929,  -0.196, -0.359,  0.942,  0.107, -0.019, -0.040
902,-12.120,  0.224, -5.929,  -0.196, -0.359,  0.942,  0.107, -0.019, -0.040
903,-11.514,  0.680, -6.161,  -0.177, -0.361,  0.904,  0.107, -0.019, -0.040
904,-11.297,  0.112, -6.348,  -0.194, -0.368,  0.957,  0.104,  0.005, -0.044
905,-11.297,  0.112, -6.348,  -0.194, -0.368,  0.914,  0.104,  0.005, -0.044
906, -9.899,  0.336, -5.899,  -0.172, -0.362,  0.914,  0.104,  0.005, -0.044
907, -8.396,  0.748, -6.168,  -0.150, -0.355,  0.873,  0.099,  0.003, -0.035
908, -8.396,  0.748, -6.168,  -0.162, -0.360,  0.908,  0.099,  0.003, -0.035
909, -7.013,  0.389, -5.279,  -0.162, -0.360,  0.908,  0.100, -0.016, -0.055
910, -7.013,  0.389, -5.279,  -0.176, -0.370,  0.960,  0.100, -0.016, -0.055
911, -6.497, -0.209, -5.137,  -0.157, -0.377,  0.938,  0.100, -0.016, -0.055
912, -8.479, -0.142, -5.009,  -0.157, -0.377,  0.938,  0.105, -0.011, -0.020
913, -8.479, -0.142, -5.009,  -0.154, -0.374,  0.940,  0.105, -0.011, -0.020
914, -8.150,  0.336, -4.112,  -0.154, -0.374,  0.940,  0.105, -0.011, -0.020
915, -8.150,  0.336, -4.112,  -0.154, -0.367,  0.927,  0.105, -0.011, -0.020
916, -6.124,  1.039, -4.307,  -0.162, -0.361,  0.927,  0.103, -0.008, -0.049
917, -4.329,  0.935, -4.935,  -0.162, -0.361,  0.908,  0.103, -0.008, -0.049
918, -2.512,  1.039, -4.793,  -0.150, -0.355,  0.908,  0.101,  0.006, -0.022
919, -2.512,  1.039, -4.793,  -0.157, -0.364,  0.923,  0.101,  0.006, -0.022
920, -1.009,  1.047, -5.129,  -0.154, -0.363,  0.911,  0.101,  0.006, -0.022
921, -1.009,  1.047, -5.129,  -0.154, -0.363,  0.911,  0.103, -0.015, -0.037
922, -0.329,  1.525, -4.935,  -0.174, -0.366,  0.944,  0.103, -0.015, -0.037
923,  0.965,  0.830, -4.568,  -0.151, -0.362,  0.911,  0.103, -0.015, -0.037
924,  0.965,  0.830, -4.628,  -0.152, -0.364,  0.923,  0.101, -0.027, -0.037
925,  0.508,  0.508, -4.628,  -0.152, -0.364,  0.923,  0.101, -0.027, -0.037
926,  0.404,  0.778, -3.993,  -0.159, -0.366,  0.920,  0.102, -0.025, -0.067
927, -1.092,  1.077, -3.394,  -0.160, -0.356,  0.919,  0.102, -0.025, -0.067
928, -1.092,  1.077, -3.394,  -0.160, -0.356,  0.922,  0.102, -0.025, -0.067
929, -1.346,  0.755, -3.350,  -0.174, -0.342,  0.922,  0.102, -0.026, -0.030
930, -1.765,  0.763, -4.202,  -0.153, -0.327,  0.865,  0.102, -0.026, -0.030
931, -1.765,  0.763, -4.202,  -0.177, -0.335,  0.915,  0.102, -0.026, -0.030
932, -1.585,  0.703, -5.480,  -0.163, -0.328,  0.864,  0.101, -0.015, -0.036
933, -1.705,  1.682, -5.907,  -0.163, -0.348,  0.924,  0.101, -0.015, -0.036
934, -2.654,  1.682, -6.183,  -0.192, -0.348,  0.924,  0.097, -0.015, -0.037
935, -2.654,  1.682, -6.183,  -0.199, -0.356,  0.936,  0.097, -0.015, -0.037
936, -2.131,  1.174, -5.608,  -0.185, -0.357,  0.929,  0.097, -0.015, -0.037
937, -1.772,  1.293, -5.107,  -0.185, -0.357,  0.929,  0.100, -0.011, -0.045
938, -1.772,  1.293, -5.107,  -0.209, -0.370,  0.966,  0.100, -0.011, -0.045
939, -1.518,  2.265, -4.374,  -0.209, -0.370,  0.966,  0.100, -0.011, -0.045
940, -1.518,  2.265, -4.374,  -0.187, -0.354,  0.932,  0.099, -0.019, -0.030
941, -1.473,  3.813, -4.755,  -0.181, -0.335,  0.903,  0.099, -0.019, -0.030
942, -1.473,  3.813, -4.755,  -0.181, -0.335,  0.903,  0.099, -0.019, -0.030
943, -1.488,  3.559, -5.189,  -0.206, -0.343,  0.945,  0.099, -0.019, -0.030
944, -1.630,  3.305, -5.368,  -0.164, -0.329,  0.870,  0.096, -0.004, -0.039
945, -1.630,  3.305, -5.368,  -0.164, -0.329,  0.870,  0.096, -0.004, -0.039
946, -0.763,  3.738, -5.645,  -0.161, -0.334,  0.875,  0.100, -0.014, -0.069
947, -0.763,  3.738, -5.645,  -0.175, -0.347,  0.911,  0.100, -0.014, -0.069
948, -0.658,  3.895, -5.428,  -0.175, -0.347,  0.911,  0.100, -0.014, -0.069
949,  1.107,  4.314, -5.009,  -0.177, -0.351,  0.919,  0.100, -0.009, -0.045
950,  1.107,  4.314, -5.009,  -0.162, -0.347,  0.892,  0.100, -0.009, -0.045
951,  1.495,  5.211, -5.047,  -0.177, -0.343,  0.900,  0.100, -0.009, -0.045
952,  0.389,  5.107, -5.480,  -0.177, -0.343,  0.900,  0.103, -0.010, -0.037
953, -0.688,  4.808, -5.630,  -0.157, -0.330,  0.866,  0.103, -0.010, -0.037
954, -0.688,  4.808, -5.630,  -0.170, -0.338,  0.906,  0.103, -0.010, -0.037
955, -1.039,  3.679, -5.675,  -0.197, -0.344,  0.965,  0.096, -0.025, -0.049
956,  0.994,  3.454, -4.643,  -0.197, -0.344,  0.965,  0.096, -0.025, -0.049
957,  0.994,  3.454, -4.643,  -0.176, -0.335,  0.940,  0.096, -0.025, -0.049
958,  2.639,  4.621, -4.583,  -0.193, -0.339,  0.990,  0.101, -0.012, -0.030
959,  3.529,  5.234, -4.396,  -0.193, -0.339,  0.990,  0.101, -0.012, -0.030
960,  3.529,  5.234, -4.396,  -0.185, -0.336,  0.978,  0.101, -0.012, -0.030
961,  3.851,  6.557, -4.486,  -0.163, -0.329,  0.918,  0.103, -0.026, -0.036
962,  3.851,  6.557, -4.486,  -0.163, -0.329,  0.918,  0.103, -0.026, -0.036
963,  4.464,  7.896, -4.927,  -0.188, -0.329,  0.939,  0.101, -0.020, -0.062
964,  3.065,  6.961, -4.957,  -0.178, -0.329,  0.921,  0.101, -0.020, -0.062
965,  3.065,  6.961, -4.957,  -0.178, -0.334,  0.920,  0.101, -0.020, -0.062
966,  2.774,  6.550, -5.189,  -0.182, -0.334,  0.920,  0.101, -0.020, -0.062
967,  2.774,  6.550, -5.189,  -0.219, -0.343,  0.999,  0.099, -0.012, -0.039
968,  3.955,  4.875, -4.105,  -0.219, -0.343,  0.999,  0.099, -0.012, -0.039
969,  3.955,  4.875, -4.105,  -0.233, -0.346,  1.020,  0.099, -0.012, -0.039
970,  6.714,  4.972, -3.776,  -0.233, -0.346,  1.020,  0.099, -0.012, -0.039
971,  6.714,  4.972, -3.776,  -0.233, -0.346,  1.020,  0.099, -0.013, -0.035
972,  9.107,  6.737, -3.813,  -0.219, -0.302,  0.963,  0.099, -0.013, -0.035
973,  9.645,  8.292, -4.299,  -0.219, -0.302,  0.963,  0.099, -0.013, -0.035
974,  9.645,  8.292, -4.299,  -0.230, -0.300,  0.964,  0.105, -0.017, -0.048
975, 10.804,  8.486, -5.391,  -0.230, -0.300,  0.964,  0.105, -0.017, -0.048
976, 12.733,  9.204, -6.258,  -0.218, -0.296,  0.935,  0.104, -0.023, -0.040
977, 12.733,  9.204, -6.258,  -0.204, -0.297,  0.905,  0.104, -0.023, -0.040
978, 15.357,  8.254, -7.125,  -0.195, -0.316,  0.926,  0.104, -0.023, -0.040
979, 17.929,  7.402, -7.013,  -0.195, -0.316,  0.926,  0.108, -0.027, -0.043
980, 17.929,  7.402, -7.013,  -0.160, -0.311,  0.903,  0.108, -0.027, -0.043
981, 21.339,  6.423, -5.204,  -0.166, -0.325,  0.960,  0.108, -0.027, -0.043
982, 21.339,  6.423, -5.204,  -0.166, -0.325,  0.960,  0.108, -0.032, -0.039
983, 25.354,  5.966, -2.826,  -0.186, -0.334,  1.024,  0.108, -0.032, -0.039
984, 28.636,  6.879, -1.099,  -0.154, -0.302,  0.986,  0.108, -0.032, -0.039
985, 28.636,  6.879, -1.099,  -0.154, -0.302,  0.986,  0.112, -0.048, -0.044
986, 31.590,  8.882,  1.234,  -0.156, -0.277,  0.987,  0.112, -0.048, -0.044
987, 31.590,  8.882,  1.234,  -0.156, -0.277,  0.987,  0.112, -0.048, -0.044
988, 31.739,  9.877,  2.400,  -0.160, -0.267,  0.947,  0.112, -0.048, -0.044
989, 31.739,  9.877,  2.400,  -0.202, -0.251,  0.969,  0.104, -0.039, -0.036
990, 27.455,  8.262,  1.862,  -0.202, -0.251,  0.969,  0.104, -0.039, -0.036
991, 16.053,  5.473,  1.062,  -0.204, -0.233,  0.901,  0.104, -0.039, -0.036
992, 16.053,  5.473,  1.062,  -0.206, -0.229,  0.903,  0.109, -0.051, -0.050
993,  8.382,  2.542, -1.024,  -0.206, -0.229,  0.903,  0.109, -0.051, -0.050
994,  8.382,  2.542, -1.024,  -0.217, -0.256,  0.954,  0.109, -0.051, -0.050
995,  5.548, -0.336, -2.751,  -0.217, -0.256,  0.954,  0.108, -0.051, -0.054
996,  3.058, -2.265, -2.460,  -0.177, -0.286,  0.922,  0.108, -0.051, -0.054
997,  3.058, -2.265, -2.460,  -0.198, -0.327,  0.983,  0.108, -0.051, -0.054
998,  4.135, -4.366, -0.479,  -0.198, -0.320,  0.976,  0.112, -0.050, -0.012
999,  4.247, -7.013,  1.331,  -0.189, -0.320,  0.976,  0.112, -0.050, -0.012
1000,  4.247, -7.013,  1.331,  -0.185, -0.303,  1.018,  0.112, -0.050, -0.012
1001,  5.974, -9.339,  2.565,  -0.169, -0.279,  1.013,  0.107, -0.059, -0.036
1002,  5.152, -9.727,  2.527,  -0.188, -0.266,  1.061,  0.107, -0.059, -0.036
1003,  5.152, -9.727,  2.527,  -0.188, -0.266,  1.061,  0.105, -0.069, -0.056
1004,  3.529, -9.092,  2.849,  -0.176, -0.236,  1.047,  0.105, -0.069, -0.056
1005,  4.613, -7.933,  1.510,  -0.159, -0.215,  1.003,  0.105, -0.069, -0.056
1006,  4.613, -7.933,  1.510,  -0.159, -0.215,  1.003,  0.100, -0.045, -0.033
1007,  6.901, -8.539,  0.120,  -0.165, -0.218,  1.000,  0.100, -0.045, -0.033
1008, 11.529, -8.531, -0.561,  -0.165, -0.228,  1.025,  0.100, -0.045, -0.033
1009, 11.529, -8.531, -0.561,  -0.175, -0.228,  1.025,  0.100, -0.071, -0.057
1010, 13.974, -8.344, -1.824,  -0.173, -0.226,  0.996,  0.100, -0.071, -0.057
1011, 12.479, -8.539, -1.862,  -0.175, -0.246,  0.995,  0.100, -0.071, -0.057
1012, 12.479, -8.539, -1.862,  -0.141, -0.226,  0.906,  0.096, -0.053, -0.039
1013, 11.664, -8.942, -1.907,  -0.157, -0.220,  0.905,  0.096, -0.053, -0.039
1014, 10.213, -9.496, -1.944,  -0.157, -0.220,  0.905,  0.097, -0.063, -0.062
1015, 10.864,-10.393, -2.961,  -0.193, -0.222,  0.959,  0.097, -0.063, -0.062
1016, 10.864,-10.393, -2.961,  -0.181, -0.209,  0.907,  0.097, -0.063, -0.062
1017, 12.254, -9.241, -4.688,  -0.188, -0.213,  0.898,  0.093, -0.038, -0.057
1018, 19.761, -8.367, -6.991,  -0.188, -0.213,  0.898,  0.093, -0.038, -0.057
1019, 19.761, -8.367, -6.991,  -0.197, -0.207,  0.894,  0.093, -0.038, -0.057
1020, 24.337, -7.290, -9.854,  -0.158, -0.186,  0.844,  0.090, -0.066, -0.044
1021, 23.522, -8.710,-10.311,  -0.149, -0.208,  0.908,  0.090, -0.066, -0.044
1022, 16.494,-10.699, -8.396,  -0.149, -0.208,  0.908,  0.089, -0.054, -0.051
1023, 16.494,-10.699, -8.396,  -0.107, -0.216,  0.895,  0.089, -0.054, -0.051
1024,  9.271, -9.772, -5.316,  -0.135, -0.224,  0.992,  0.089, -0.054, -0.051
1025, 10.393, -8.277, -2.692,  -0.132, -0.206,  0.971,  0.087, -0.081, -0.051
1026, 10.393, -8.277, -2.692,  -0.132, -0.206,  0.971,  0.087, -0.081, -0.051
1027, 11.858, -5.518, -1.368,  -0.131, -0.190,  0.970,  0.087, -0.081, -0.051
1028, 15.985, -2.265, -1.316,  -0.133, -0.175,  0.977,  0.088, -0.082, -0.049
1029, 15.985, -2.265, -1.316,  -0.133, -0.175,  0.977,  0.088, -0.082, -0.049
1030, 18.528,  0.374, -2.550,  -0.141, -0.142,  0.954,  0.088, -0.082, -0.049
1031, 17.040,  1.727, -3.170,  -0.140, -0.124,  0.922,  0.084, -0.077, -0.044
1032, 17.040,  1.727, -3.170,  -0.133, -0.102,  0.906,  0.084, -0.077, -0.044
1033, 17.294,  2.946, -4.307,  -0.133, -0.102,  0.906,  0.086, -0.077, -0.044
1034, 17.294,  2.946, -4.307,  -0.135, -0.086,  0.889,  0.086, -0.077, -0.044
1035, 15.926,  2.624, -4.748,  -0.135, -0.086,  0.964,  0.086, -0.077, -0.044
1036, 16.270,  0.807, -4.643,  -0.156, -0.104,  0.964,  0.086, -0.081, -0.066
1037, 16.270,  0.807, -4.643,  -0.177, -0.117,  1.019,  0.086, -0.081, -0.066
1038, 16.539,  1.622, -5.421,  -0.143, -0.100,  0.946,  0.086, -0.081, -0.066
1039, 14.490,  3.237, -5.675,  -0.143, -0.100,  0.946,  0.090, -0.086, -0.049
1040, 14.490,  3.237, -5.675,  -0.176, -0.121,  1.014,  0.090, -0.086, -0.049
1041, 13.780,  3.656, -5.705,  -0.153, -0.101,  0.952,  0.090, -0.086, -0.049
1042, 13.780,  3.656, -5.705,  -0.153, -0.101,  0.952,  0.085, -0.115, -0.051
1043, 12.262,  5.226, -5.264,  -0.191, -0.107,  1.010,  0.085, -0.115, -0.051
1044, 13.099,  5.196, -5.241,  -0.164, -0.101,  0.954,  0.085, -0.115, -0.051
1045, 16.307,  6.191, -5.944,  -0.161, -0.109,  0.973,  0.085, -0.100, -0.051
1046, 16.307,  6.191, -5.944,  -0.161, -0.109,  0.973,  0.085, -0.100, -0.051
1047, 21.630,  6.834, -6.445,  -0.170, -0.106,  0.983,  0.085, -0.102, -0.056
1048, 22.595,  7.432, -7.738,  -0.147, -0.078,  0.934,  0.085, -0.102, -0.056
1049, 22.595,  7.432, -7.738,  -0.160, -0.077,  0.960,  0.085, -0.102, -0.056
1050, 16.613,  6.684, -9.069,  -0.189, -0.092,  1.002,  0.090, -0.115, -0.051
1051, 15.679,  5.809, -9.069,  -0.189, -0.092,  1.002,  0.090, -0.115, -0.051
1052, 10.124,  4.710, -8.292,  -0.183, -0.095,  0.997,  0.090, -0.115, -0.051
1053, 10.124,  4.710, -8.292,  -0.152, -0.077,  0.956,  0.089, -0.103, -0.072
1054,  6.968,  2.931, -8.367,  -0.152, -0.077,  0.964,  0.089, -0.103, -0.072
1055,  6.968,  2.931, -8.367,  -0.143, -0.071,  0.964,  0.089, -0.103, -0.072
1056,  4.793,  1.645, -9.017,  -0.173, -0.079,  1.037,  0.090, -0.119, -0.059
1057,  4.793,  1.645, -9.017,  -0.173, -0.079,  1.037,  0.090, -0.119, -0.059
1058,  2.849, -0.404, -9.563,  -0.126, -0.059,  0.969,  0.090, -0.119, -0.059
1059,  2.849, -0.404, -9.563,  -0.126, -0.059,  0.969,  0.090, -0.119, -0.059
1060,  0.127, -0.456,-10.856,  -0.124, -0.061,  0.974,  0.092, -0.119, -0.048
1061,  0.127, -0.456,-10.856,  -0.124, -0.061,  0.974,  0.092, -0.119, -0.048
1062,  0.508, -0.419,-11.611,  -0.107, -0.068,  0.957,  0.094, -0.097, -0.055
1063, -0.845,  0.912,-12.703,  -0.092, -0.073,  0.944,  0.094, -0.097, -0.055
1064, -2.251,  1.279,-11.836,  -0.133, -0.096,  1.018,  0.094, -0.097, -0.055
1065, -2.251,  1.279,-11.836,  -0.133, -0.096,  1.018,  0.092, -0.112, -0.068
1066, -2.550,  1.196,-11.604,  -0.086, -0.082,  0.926,  0.092, -0.112, -0.068
1067, -2.550,  1.196,-11.604,  -0.086, -0.082,  0.926,  0.092, -0.112, -0.068
1068, -3.686,  1.039,-11.335,  -0.125, -0.109,  1.023,  0.092, -0.112, -0.068
1069, -4.112, -0.105,-10.228,  -0.098, -0.092,  0.971,  0.089, -0.126, -0.078
1070, -4.112, -0.105,-10.228,  -0.104, -0.093,  0.998,  0.089, -0.126, -0.078
1071, -4.217, -0.052, -9.944,  -0.104, -0.093,  0.998,  0.089, -0.126, -0.078
1072, -4.882,  0.845, -9.892,  -0.070, -0.089,  0.943,  0.092, -0.104, -0.065
1073, -4.882,  0.845, -9.892,  -0.070, -0.089,  0.943,  0.092, -0.104, -0.065
1074, -4.882,  2.759, -9.069,  -0.101, -0.109,  0.998,  0.092, -0.104, -0.065
1075, -3.993,  2.146, -9.069,  -0.101, -0.109,  1.029,  0.089, -0.112, -0.048
1076, -3.768,  3.387, -8.262,  -0.128, -0.116,  1.029,  0.089, -0.112, -0.048
1077, -3.768,  3.387, -8.262,  -0.099, -0.104,  0.971,  0.089, -0.112, -0.048
1078, -4.090,  4.636, -8.172,  -0.099, -0.104,  0.971,  0.089, -0.112, -0.086
1079, -4.090,  4.636, -8.172,  -0.106, -0.104,  0.970,  0.087, -0.112, -0.086
1080, -2.722,  5.211, -8.568,  -0.106, -0.104,  0.970,  0.087, -0.112, -0.086
1081, -2.722,  5.211, -8.568,  -0.122, -0.105,  0.996,  0.092, -0.101, -0.075
1082, -3.290,  4.576, -7.581,  -0.091, -0.085,  0.938,  0.092, -0.101, -0.075
1083, -4.187,  3.694, -7.185,  -0.074, -0.082,  0.925,  0.092, -0.101, -0.075
1084, -5.024,  3.895, -6.894,  -0.074, -0.082,  0.925,  0.094, -0.123, -0.048
1085, -6.153,  3.432, -5.869,  -0.083, -0.089,  0.962,  0.094, -0.123, -0.048
1086, -6.153,  3.432, -5.869,  -0.073, -0.087,  0.979,  0.094, -0.123, -0.048
1087, -6.303,  2.923, -4.097,  -0.080, -0.093,  1.029,  0.095, -0.105, -0.061
1088, -6.303,  2.923, -4.097,  -0.080, -0.093,  1.029,  0.095, -0.105, -0.061
1089, -5.211,  3.843, -3.230,  -0.062, -0.087,  1.015,  0.093, -0.113, -0.054
1090, -5.219,  5.750, -2.699,  -0.049, -0.070,  1.016,  0.093, -0.113, -0.054
1091, -4.815,  7.357, -3.125,  -0.035, -0.048,  1.006,  0.093, -0.113, -0.054
1092, -4.815,  7.357, -3.125,  -0.035, -0.026,  0.971,  0.094, -0.110, -0.041
1093, -4.927,  9.353, -4.867,  -0.032, -0.026,  0.971,  0.094, -0.110, -0.041
1094, -5.892, 10.931, -7.619,  -0.035, -0.017,  1.009,  0.094, -0.110, -0.041
1095, -5.892, 10.931, -7.619,  -0.035, -0.017,  1.009,  0.093, -0.121, -0.065
1096, -5.690, 11.985,-11.140,  -0.034, -0.028,  1.038,  0.093, -0.121, -0.065
1097, -5.690, 11.985,-11.140,   0.002, -0.052,  0.992,  0.093, -0.121, -0.065
1098, -1.510, 14.363,-14.954,  -0.020, -0.092,  1.042,  0.093, -0.112, -0.058
1099,  3.163, 16.449,-16.479,  -0.020, -0.092,  1.042,  0.093, -0.112, -0.058
1100,  3.163, 16.449,-16.479,   0.005, -0.097,  0.975,  0.093, -0.112, -0.058
1101,  3.163, 16.449,-17.017,   0.005, -0.097,  0.975,  0.097, -0.107, -0.047
1102,  6.153, 19.133,-16.434,  -0.015, -0.116,  0.987,  0.097, -0.107, -0.047
1103,  6.153, 19.133,-16.434,  -0.005, -0.122,  0.963,  0.097, -0.107, -0.047
1104,  6.153, 19.133,-16.434,  -0.005, -0.122,  0.963,  0.100, -0.117, -0.050
1105,  2.991, 19.410,-14.348,  -0.036, -0.125,  1.019,  0.100, -0.117, -0.050
1106, -1.824, 17.690,-11.559,  -0.036, -0.125,  1.019,  0.100, -0.117, -0.050
1107, -1.824, 17.690,-11.559,  -0.031, -0.100,  0.947,  0.101, -0.111, -0.075
1108, -7.245, 16.770, -9.264,  -0.072, -0.141,  0.977,  0.101, -0.111, -0.075
1109, -5.757, 15.410, -6.116,  -0.042, -0.162,  0.958,  0.101, -0.111, -0.075
1110, -5.757, 15.410, -6.116,  -0.042, -0.162,  0.958,  0.103, -0.118, -0.051
1111, -1.406, 14.662, -3.432,  -0.037, -0.137,  0.976,  0.103, -0.118, -0.051
1112,  1.286, 13.937, -0.381,  -0.078, -0.127,  1.068,  0.103, -0.118, -0.051
1113,  1.286, 13.937, -0.381,  -0.078, -0.127,  1.068,  0.102, -0.101, -0.039
1114,  3.783, 15.963,  1.338,  -0.071, -0.106,  1.024,  0.102, -0.101, -0.039
1115,  3.783, 15.963,  1.338,  -0.084, -0.092,  0.986,  0.102, -0.101, -0.039
1116,  3.895, 18.550,  2.019,  -0.084, -0.078,  1.027,  0.104, -0.114, -0.040
1117,  1.166, 17.907,  2.363,  -0.129, -0.078,  1.027,  0.104, -0.114, -0.040
1118,  1.166, 17.907,  2.363,  -0.114, -0.041,  0.983,  0.104, -0.114, -0.040
1119, -0.688, 16.105,  2.041,  -0.114, -0.026,  1.020,  0.110, -0.110, -0.049
1120, -3.432, 14.744,  1.368,  -0.142, -0.026,  1.020,  0.110, -0.110, -0.049
1121, -3.432, 14.744,  1.368,  -0.136, -0.045,  1.006,  0.110, -0.110, -0.049
1122, -4.740, 13.974,  1.234,  -0.106, -0.085,  0.954,  0.104, -0.094, -0.054
1123, -4.740, 13.974,  1.234,  -0.106, -0.085,  0.954,  0.104, -0.094, -0.054
1124,  0.299, 13.331,  2.153,  -0.147, -0.094,  0.999,  0.104, -0.094, -0.054
1125,  0.299, 13.331,  2.153,  -0.147, -0.094,  0.999,  0.104, -0.095, -0.050
1126,  1.839, 11.238,  4.710,  -0.138, -0.059,  0.980,  0.104, -0.095, -0.050
1127, -0.022,  8.636,  6.938,  -0.161, -0.047,  1.015,  0.104, -0.095, -0.050
1128, -2.034,  8.008,  8.015,  -0.161, -0.047,  1.015,  0.107, -0.112, -0.038
1129, -2.034,  8.008,  8.015,  -0.171, -0.036,  1.023,  0.107, -0.112, -0.038
1130, -5.353,  8.105,  8.770,  -0.172, -0.016,  1.061,  0.107, -0.112, -0.038
1131, -5.353,  8.105,  8.770,  -0.189,  0.008,  1.106,  0.107, -0.113, -0.055
1132, -8.195,  7.312,  8.411,  -0.189,  0.008,  1.106,  0.107, -0.113, -0.055
1133,-11.634,  8.449,  5.892,  -0.183,  0.033,  1.044,  0.107, -0.113, -0.055
1134,-10.183,  9.854,  3.768,  -0.202, -0.022,  1.060,  0.100, -0.122, -0.072
1135,-10.183,  9.854,  3.768,  -0.202, -0.022,  1.060,  0.100, -0.122, -0.072
1136, -2.639,  9.817,  2.886,  -0.174, -0.061,  1.008,  0.100, -0.122, -0.072
1137, -2.639,  9.817,  2.886,  -0.215, -0.080,  1.062,  0.101, -0.093, -0.076
1138,  0.748,  9.615,  4.523,  -0.191, -0.055,  1.003,  0.101, -0.093, -0.076
