roll, pitch, yaw
-0.057,-6.265,0.114
-0.057,-6.278,0.115
-0.057,-6.294,0.115
-0.057,-6.301,0.115
-0.057,-6.312,0.115
-0.057,-6.326,0.115
-0.057,-6.343,0.115
-0.057,-6.361,0.116
-0.058,-6.372,0.116
-0.058,-6.391,0.116
-0.058,-6.401,0.116
-0.058,-6.409,0.117
-0.058,-6.426,0.117
-0.058,-6.446,0.117
-0.058,-6.454,0.117
-0.058,-6.46,0.117
-0.058,-6.485,0.118
-0.058,-6.505,0.118
-0.059,-6.514,0.118
-0.059,-6.529,0.118
-0.059,-6.532,0.118
-0.059,-6.547,0.118
-0.059,-6.56,0.119
-0.059,-6.569,0.119
-0.059,-6.585,0.119
-0.059,-6.598,0.119
